Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Classics: Latin/Roman Civil BA,3.05,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.25,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.36,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.46,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.55,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.56,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.67,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.71,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.78,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.83,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.95,0,Applied,Non-Local
Classics: Latin/Roman Civil BA,4.3,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.22,2.85,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,2.22,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,2.44,0,Applied,Local
Comm Stds Comm Cult Pub Aff BA,2.76,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,2.95,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3,0,Enrolled,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.3,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.41,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.42,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.5,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.52,0,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.58,0,Enrolled,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.73,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.9,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.08,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.17,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.21,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.25,0,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.33,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,2.55,0,Applied,Non-Local
Comm Stds Interp Org Comm BA,3.25,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.51,0,Applied,Non-Local
Comm Stds Interp Org Comm BA,3.63,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.68,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.69,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.85,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,4.12,0,Admitted,Non-Local
Comm Stds Interp Org Comm BA,4.17,0,Admitted,Non-Local
Comparative World Literatur BA,4.44,0,Admitted,Local
Comparative World Literatur BA,2.89,0,Applied,Non-Local
Comparative World Literatur BA,3.53,0,Applied,Non-Local
Comparative World Literatur BA,3.61,0,Applied,Non-Local
Comparative World Literatur BA,3.66,0,Admitted,Non-Local
Comparative World Literatur BA,3.7,0,Applied,Non-Local
Comparative World Literatur BA,3.78,0,Applied,Non-Local
Comparative World Literatur BA,3.95,0,Admitted,Non-Local
Comparative World Literatur BA,3.97,0,Enrolled,Non-Local
Comparative World Literatur BA,4.03,0,Admitted,Non-Local
Comparative World Literatur BA,4.04,0,Admitted,Non-Local
Comparative World Literatur BA,4.08,0,Admitted,Non-Local
Comparative World Literatur BA,4.13,0,Admitted,Local
Comparative World Literatur BA,4.23,0,Admitted,Non-Local
Comparative World Literatur BA,4.25,0,Admitted,Non-Local
Comparative World Literatur BA,4.29,0,Applied,Non-Local
Comparative World Literatur BA,4.3,0,Admitted,Non-Local
Comparative World Literatur BA,4.31,0,Admitted,Non-Local
Comparative World Literatur BA,4.35,0,Admitted,Non-Local
Composition BM,2.06,0,Applied,Non-Local
Composition BM,2.08,0,Applied,Non-Local
Composition BM,2.13,0,Applied,Local
Composition BM,2.26,0,Applied,Non-Local
Composition BM,4.42,0,Admitted,Non-Local
Composition BM,2.33,0,Applied,Non-Local
Composition BM,2.38,0,Applied,Non-Local
Composition BM,2.4,0,Applied,Non-Local
Composition BM,2.45,0,Applied,Non-Local
Composition BM,2.52,0,Applied,Non-Local
Composition BM,2.54,0,Applied,Non-Local
Composition BM,2.55,0,Applied,Non-Local
Composition BM,2.56,0,Applied,Non-Local
Composition BM,2.6,0,Applied,Non-Local
Composition BM,2.71,0,Applied,Non-Local
Composition BM,2.75,0,Applied,Non-Local
Composition BM,2.77,0,Applied,Non-Local
Composition BM,2.77,0,Applied,Non-Local
Composition BM,2.79,0,Applied,Non-Local
Composition BM,2.82,0,Applied,Non-Local
Composition BM,2.96,0,Applied,Non-Local
Composition BM,2.97,0,Applied,Non-Local
Composition BM,3.04,0,Applied,Non-Local
Composition BM,3.05,0,Applied,Non-Local
Composition BM,3.08,0,Applied,Non-Local
Composition BM,3.08,0,Applied,Non-Local
Composition BM,3.14,0,Applied,Non-Local
Composition BM,3.22,0,Applied,Non-Local
Composition BM,3.23,0,Applied,Non-Local
Composition BM,3.25,0,Admitted,Non-Local
Composition BM,3.29,0,Applied,Non-Local
Composition BM,3.36,0,Applied,Non-Local
Composition BM,3.36,0,Applied,Non-Local
Composition BM,3.36,0,Applied,Non-Local
Composition BM,3.41,0,Applied,Non-Local
Composition BM,3.42,0,Applied,Non-Local
Composition BM,3.43,0,Applied,Non-Local
Composition BM,3.44,0,Applied,Non-Local
Composition BM,3.44,0,Applied,Non-Local
Composition BM,3.45,0,Applied,Non-Local
Composition BM,3.48,0,Applied,Non-Local
Composition BM,3.52,0,Applied,Non-Local
Composition BM,3.53,0,Applied,Non-Local
Composition BM,3.54,0,Applied,Non-Local
Composition BM,3.55,0,Applied,Non-Local
Composition BM,3.55,0,Applied,Non-Local
Composition BM,3.57,0,Applied,Non-Local
Composition BM,3.58,0,Applied,Non-Local
Composition BM,3.59,0,Applied,Non-Local
Composition BM,3.59,0,Applied,Non-Local
Composition BM,3.6,0,Admitted,Non-Local
Composition BM,3.63,0,Applied,Non-Local
Composition BM,3.64,0,Applied,Non-Local
Composition BM,3.65,0,Applied,Non-Local
Composition BM,3.65,0,Applied,Non-Local
Composition BM,3.67,0,Applied,Non-Local
Composition BM,3.67,0,Applied,Non-Local
Composition BM,3.7,0,Applied,Non-Local
Composition BM,3.71,0,Applied,Non-Local
Composition BM,3.71,0,Admitted,Non-Local
Composition BM,3.72,0,Applied,Non-Local
Composition BM,3.73,0,Applied,Non-Local
Composition BM,3.75,0,Applied,Non-Local
Composition BM,3.78,0,Applied,Non-Local
Composition BM,3.78,0,Applied,Non-Local
Composition BM,3.79,0,Applied,Non-Local
Composition BM,3.8,0,Applied,Non-Local
Composition BM,3.83,0,Admitted,Local
Composition BM,3.86,0,Admitted,Non-Local
Composition BM,3.86,0,Applied,Non-Local
Composition BM,3.87,0,Applied,Non-Local
Composition BM,3.88,0,Applied,Non-Local
Composition BM,3.89,0,Applied,Non-Local
Composition BM,3.89,0,Applied,Non-Local
Composition BM,3.91,0,Applied,Non-Local
Composition BM,3.92,0,Applied,Non-Local
Composition BM,3.92,0,Enrolled,Non-Local
Composition BM,3.94,0,Applied,Non-Local
Composition BM,3.94,0,Applied,Non-Local
Composition BM,3.95,0,Applied,Non-Local
Composition BM,4,0,Applied,Non-Local
Composition BM,4,0,Applied,Non-Local
Composition BM,4.04,0,Applied,Non-Local
Composition BM,4.05,0,Applied,Non-Local
Composition BM,4.05,0,Applied,Non-Local
Composition BM,4.07,0,Admitted,Non-Local
Composition BM,4.1,0,Applied,Non-Local
Composition BM,4.13,0,Applied,Non-Local
Composition BM,4.15,0,Admitted,Non-Local
Composition BM,4.16,0,Enrolled,Non-Local
Composition BM,4.17,0,Applied,Non-Local
Composition BM,4.21,0,Applied,Non-Local
Composition BM,4.21,0,Applied,Non-Local
Composition BM,4.23,0,Applied,Non-Local
Composition BM,4.25,0,Applied,Non-Local
Composition BM,4.26,0,Applied,Non-Local
Composition BM,4.27,0,Applied,Non-Local
Composition BM,4.29,0,Admitted,Non-Local
Composition BM,4.32,0,Admitted,Non-Local
Dance BA,3.79,4,Enrolled,Non-Local
Dance BA,3.79,4,Enrolled,Local
Dance BA,2.25,0,Applied,Non-Local
Dance BA,4.4,0,Applied,Non-Local
Dance BA,2.32,0,Applied,Non-Local
Dance BA,2.35,0,Applied,Non-Local
Dance BA,2.47,0,Applied,Local
Dance BA,2.5,0,Applied,Non-Local
Dance BA,2.58,0,Applied,Local
Dance BA,2.59,0,Applied,Non-Local
Dance BA,2.61,0,Applied,Non-Local
Dance BA,2.63,0,Applied,Non-Local
Dance BA,2.75,0,Applied,Non-Local
Dance BA,2.83,0,Applied,Non-Local
Dance BA,2.87,0,Applied,Non-Local
Dance BA,2.89,0,Applied,Non-Local
Dance BA,2.89,0,Applied,Non-Local
Dance BA,2.91,0,Applied,Non-Local
Dance BA,2.94,0,Applied,Non-Local
Dance BA,2.95,0,Applied,Non-Local
Dance BA,2.96,0,Applied,Non-Local
Dance BA,3,0,Applied,Non-Local
Dance BA,3.04,0,Applied,Non-Local
Dance BA,3.07,0,Applied,Non-Local
Dance BA,3.08,0,Applied,Non-Local
Dance BA,3.12,0,Applied,Non-Local
Dance BA,3.12,0,Applied,Non-Local
Dance BA,3.16,0,Applied,Non-Local
Dance BA,3.17,0,Applied,Non-Local
Dance BA,3.22,0,Applied,Non-Local
Dance BA,3.23,0,Applied,Non-Local
Dance BA,3.26,0,Applied,Non-Local
Dance BA,3.27,0,Applied,Non-Local
Dance BA,3.28,0,Applied,Non-Local
Dance BA,3.32,0,Enrolled,Non-Local
Dance BA,3.33,0,Enrolled,Non-Local
Dance BA,3.39,0,Admitted,Non-Local
Dance BA,3.4,0,Applied,Non-Local
Dance BA,3.41,0,Applied,Non-Local
Dance BA,3.44,0,Admitted,Non-Local
Dance BA,3.44,0,Applied,Non-Local
Dance BA,3.46,0,Applied,Non-Local
Dance BA,3.5,0,Applied,Non-Local
Dance BA,3.5,0,Admitted,Non-Local
Dance BA,3.5,0,Applied,Non-Local
Dance BA,3.52,0,Applied,Non-Local
Dance BA,3.53,0,Applied,Non-Local
Dance BA,3.54,0,Applied,Non-Local
Dance BA,3.55,0,Enrolled,Non-Local
Dance BA,3.59,0,Applied,Non-Local
Dance BA,3.59,0,Applied,Non-Local
Dance BA,3.61,0,Applied,Non-Local
Dance BA,3.62,0,Applied,Non-Local
Dance BA,3.63,0,Applied,Non-Local
Dance BA,3.63,0,Applied,Non-Local
Dance BA,3.64,0,Applied,Non-Local
Dance BA,3.68,0,Applied,Non-Local
Dance BA,3.7,0,Applied,Non-Local
Dance BA,3.83,0,Enrolled,Non-Local
Dance BA,3.86,0,Applied,Non-Local
Dance BA,3.88,0,Admitted,Non-Local
Dance BA,3.88,0,Applied,Non-Local
Dance BA,3.9,0,Applied,Non-Local
Dance BA,3.94,0,Applied,Non-Local
Dance BA,3.95,0,Admitted,Non-Local
Dance BA,4,0,Enrolled,Non-Local
Dance BA,4,0,Applied,Non-Local
Dance BA,4,0,Admitted,Non-Local
Dance BA,4,0,Applied,Non-Local
Dance BA,4.04,0,Admitted,Non-Local
Dance BA,4.05,0,Applied,Non-Local
Dance BA,4.07,0,Admitted,Non-Local
Dance BA,4.08,0,Admitted,Non-Local
Dance BA,4.09,0,Enrolled,Non-Local
Dance BA,4.1,0,Applied,Non-Local
Dance BA,4.11,0,Applied,Non-Local
Dance BA,4.14,0,Admitted,Non-Local
Dance BA,4.14,0,Admitted,Non-Local
Dance BA,4.14,0,Admitted,Non-Local
Dance BA,4.15,0,Admitted,Non-Local
Dance BA,4.16,0,Applied,Non-Local
Dance BA,4.19,0,Admitted,Non-Local
Dance BA,4.2,0,Admitted,Non-Local
Dance BA,4.21,0,Admitted,Non-Local
Dance BA,4.21,0,Applied,Non-Local
Dance BA,4.21,0,Applied,Non-Local
Dance BA,4.22,0,Applied,Non-Local
Dance BA,4.22,0,Admitted,Non-Local
Dance BA,4.22,0,Applied,Non-Local
Dance BA,4.23,0,Admitted,Non-Local
Dance BA,4.27,0,Applied,Non-Local
Dance BA,4.28,0,Admitted,Non-Local
Dance BA,4.31,0,Applied,Non-Local
Dance BA,4.31,0,Admitted,Non-Local
Dance BA,4.32,0,Admitted,Non-Local
Dance Science BA,2.77,0,Applied,Non-Local
Dance Science BA,2.88,0,Applied,Non-Local
Dance Science BA,3,0,Admitted,Non-Local
Dance Science BA,3.58,0,Applied,Non-Local
Dance Science BA,3.65,0,Admitted,Non-Local
Dance Science BA,4.1,0,Applied,Non-Local
Dance Science BA,4.26,0,Applied,Non-Local
Engl Rhetoric & Composition BA,2.18,0,Applied,Non-Local
Engl Rhetoric & Composition BA,4.39,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.41,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,2.56,0,Applied,Non-Local
Engl Rhetoric & Composition BA,2.64,0,Applied,Non-Local
Engl Rhetoric & Composition BA,2.94,0,Applied,Non-Local
Engl Rhetoric & Composition BA,2.95,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.04,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.2,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.35,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.69,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.73,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.75,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.79,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.81,0,Admitted,Local
Engl Rhetoric & Composition BA,3.86,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.89,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,3.92,0,Applied,Non-Local
Engl Rhetoric & Composition BA,3.95,0,Applied,Non-Local
Engl Rhetoric & Composition BA,4,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.06,0,Applied,Non-Local
Engl Rhetoric & Composition BA,4.06,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.08,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.09,0,Applied,Non-Local
Engl Rhetoric & Composition BA,4.11,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.12,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.13,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.13,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.18,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.18,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.18,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.19,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.19,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.19,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.2,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.21,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.25,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.26,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.26,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.26,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.27,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.29,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.29,0,Admitted,Local
Engl Rhetoric & Composition BA,4.29,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.33,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.33,0,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.35,0,Admitted,Non-Local
English Creative Writing BA,3.56,4,Enrolled,Non-Local
English Creative Writing BA,4.21,4,Enrolled,Non-Local
English Creative Writing BA,1.63,0,Applied,Non-Local
English Creative Writing BA,1.86,0,Applied,Non-Local
English Creative Writing BA,2,0,Applied,Non-Local
English Creative Writing BA,2,0,Applied,Non-Local
English Creative Writing BA,2.06,0,Applied,Non-Local
English Creative Writing BA,2.17,0,Applied,Non-Local
English Creative Writing BA,2.27,0,Applied,Non-Local
English Creative Writing BA,2.3,0,Applied,Non-Local
English Creative Writing BA,2.31,0,Applied,Non-Local
English Creative Writing BA,4.38,0,Admitted,Non-Local
English Creative Writing BA,4.4,0,Admitted,Non-Local
English Creative Writing BA,4.4,0,Admitted,Non-Local
English Creative Writing BA,4.4,0,Admitted,Non-Local
English Creative Writing BA,4.4,0,Admitted,Non-Local
English Creative Writing BA,2.47,0,Applied,Non-Local
English Creative Writing BA,2.47,0,Applied,Non-Local
English Creative Writing BA,2.48,0,Applied,Non-Local
English Creative Writing BA,2.52,0,Applied,Non-Local
English Creative Writing BA,2.52,0,Applied,Non-Local
English Creative Writing BA,2.53,0,Applied,Non-Local
English Creative Writing BA,2.54,0,Applied,Local
English Creative Writing BA,2.57,0,Applied,Non-Local
English Creative Writing BA,2.58,0,Applied,Non-Local
English Creative Writing BA,2.63,0,Applied,Non-Local
English Creative Writing BA,2.63,0,Applied,Non-Local
English Creative Writing BA,2.68,0,Applied,Local
English Creative Writing BA,2.7,0,Applied,Non-Local
English Creative Writing BA,2.7,0,Applied,Non-Local
English Creative Writing BA,2.7,0,Applied,Non-Local
English Creative Writing BA,2.7,0,Applied,Non-Local
English Creative Writing BA,2.71,0,Applied,Non-Local
English Creative Writing BA,2.73,0,Applied,Non-Local
English Creative Writing BA,2.75,0,Admitted,Local
English Creative Writing BA,2.75,0,Applied,Local
English Creative Writing BA,2.77,0,Applied,Non-Local
English Creative Writing BA,2.78,0,Applied,Non-Local
English Creative Writing BA,2.78,0,Applied,Non-Local
English Creative Writing BA,2.81,0,Applied,Non-Local
English Creative Writing BA,2.81,0,Applied,Non-Local
English Creative Writing BA,2.83,0,Admitted,Non-Local
English Creative Writing BA,2.88,0,Applied,Non-Local
English Creative Writing BA,2.88,0,Applied,Non-Local
English Creative Writing BA,2.88,0,Applied,Non-Local
English Creative Writing BA,2.89,0,Applied,Non-Local
English Creative Writing BA,2.9,0,Applied,Non-Local
English Creative Writing BA,2.91,0,Applied,Non-Local
English Creative Writing BA,2.93,0,Applied,Non-Local
English Creative Writing BA,2.93,0,Applied,Non-Local
English Creative Writing BA,2.94,0,Admitted,Non-Local
English Creative Writing BA,2.95,0,Applied,Non-Local
English Creative Writing BA,2.95,0,Applied,Non-Local
English Creative Writing BA,2.95,0,Applied,Non-Local
English Creative Writing BA,2.95,0,Applied,Non-Local
English Creative Writing BA,2.96,0,Applied,Non-Local
English Creative Writing BA,2.96,0,Applied,Local
English Creative Writing BA,2.96,0,Applied,Local
English Creative Writing BA,3,0,Applied,Non-Local
English Creative Writing BA,3,0,Applied,Non-Local
English Creative Writing BA,3,0,Applied,Non-Local
English Creative Writing BA,3.03,0,Applied,Non-Local
English Creative Writing BA,3.04,0,Applied,Non-Local
English Creative Writing BA,3.04,0,Applied,Non-Local
English Creative Writing BA,3.06,0,Applied,Non-Local
English Creative Writing BA,3.08,0,Applied,Non-Local
English Creative Writing BA,3.09,0,Applied,Non-Local
English Creative Writing BA,3.1,0,Applied,Non-Local
English Creative Writing BA,3.1,0,Applied,Non-Local
English Creative Writing BA,3.1,0,Applied,Non-Local
English Creative Writing BA,3.11,0,Applied,Non-Local
English Creative Writing BA,3.13,0,Admitted,Non-Local
English Creative Writing BA,3.13,0,Applied,Non-Local
English Creative Writing BA,3.14,0,Applied,Non-Local
English Creative Writing BA,3.14,0,Admitted,Local
English Creative Writing BA,3.14,0,Applied,Non-Local
English Creative Writing BA,3.14,0,Applied,Non-Local
English Creative Writing BA,3.15,0,Applied,Non-Local
English Creative Writing BA,3.15,0,Applied,Non-Local
English Creative Writing BA,3.16,0,Applied,Non-Local
English Creative Writing BA,3.16,0,Applied,Non-Local
English Creative Writing BA,3.17,0,Applied,Non-Local
English Creative Writing BA,3.17,0,Admitted,Non-Local
English Creative Writing BA,3.18,0,Applied,Non-Local
English Creative Writing BA,3.18,0,Applied,Non-Local
English Creative Writing BA,3.19,0,Applied,Non-Local
English Creative Writing BA,3.2,0,Applied,Non-Local
English Creative Writing BA,3.2,0,Applied,Non-Local
English Creative Writing BA,3.2,0,Applied,Non-Local
English Creative Writing BA,3.21,0,Applied,Non-Local
English Creative Writing BA,3.21,0,Applied,Non-Local
English Creative Writing BA,3.22,0,Applied,Non-Local
English Creative Writing BA,3.22,0,Enrolled,Non-Local
English Creative Writing BA,3.23,0,Applied,Non-Local
English Creative Writing BA,3.23,0,Applied,Non-Local
English Creative Writing BA,3.24,0,Applied,Non-Local
English Creative Writing BA,3.24,0,Applied,Non-Local
English Creative Writing BA,3.25,0,Applied,Non-Local
English Creative Writing BA,3.26,0,Applied,Non-Local
English Creative Writing BA,3.26,0,Applied,Non-Local
English Creative Writing BA,3.27,0,Applied,Non-Local
English Creative Writing BA,3.28,0,Applied,Non-Local
English Creative Writing BA,3.28,0,Applied,Non-Local
English Creative Writing BA,3.28,0,Applied,Non-Local
English Creative Writing BA,3.28,0,Applied,Non-Local
English Creative Writing BA,3.29,0,Applied,Non-Local
English Creative Writing BA,3.29,0,Applied,Non-Local
English Creative Writing BA,3.3,0,Applied,Non-Local
English Creative Writing BA,3.3,0,Applied,Non-Local
English Creative Writing BA,3.33,0,Applied,Non-Local
English Creative Writing BA,3.33,0,Applied,Non-Local
English Creative Writing BA,3.35,0,Applied,Non-Local
English Creative Writing BA,3.36,0,Applied,Non-Local
English Creative Writing BA,3.37,0,Enrolled,Non-Local
English Creative Writing BA,3.37,0,Applied,Non-Local
English Creative Writing BA,3.38,0,Applied,Non-Local
English Creative Writing BA,3.39,0,Admitted,Local
English Creative Writing BA,3.4,0,Applied,Non-Local
English Creative Writing BA,3.41,0,Applied,Non-Local
English Creative Writing BA,3.41,0,Applied,Non-Local
English Creative Writing BA,3.41,0,Applied,Non-Local
English Creative Writing BA,3.42,0,Applied,Non-Local
English Creative Writing BA,3.43,0,Applied,Non-Local
English Creative Writing BA,3.44,0,Applied,Non-Local
English Creative Writing BA,3.44,0,Applied,Non-Local
English Creative Writing BA,3.45,0,Applied,Non-Local
English Creative Writing BA,3.45,0,Applied,Non-Local
English Creative Writing BA,3.45,0,Applied,Non-Local
English Creative Writing BA,3.45,0,Applied,Non-Local
English Creative Writing BA,3.45,0,Admitted,Non-Local
English Creative Writing BA,3.46,0,Applied,Non-Local
