Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Classics: Latin/Roman Civil BA,3.55,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.56,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.67,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.71,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.78,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.83,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,3.95,no,Applied,Non-Local
Classics: Latin/Roman Civil BA,4.3,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,2.22,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,2.44,no,Applied,Local
Comm Stds Comm Cult Pub Aff BA,2.76,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,2.95,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3,no,Enrolled,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.3,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.41,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.42,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.5,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.52,no,Applied,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.58,no,Enrolled,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.73,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,3.9,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.08,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.17,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.21,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.25,no,Admitted,Non-Local
Comm Stds Comm Cult Pub Aff BA,4.33,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,2.55,no,Applied,Non-Local
Comm Stds Interp Org Comm BA,3.25,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.51,no,Applied,Non-Local
Comm Stds Interp Org Comm BA,3.63,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.68,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.69,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,3.85,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,4.12,no,Admitted,Non-Local
Comm Stds Interp Org Comm BA,4.17,no,Admitted,Non-Local
Comparative World Literatur BA,4.44,no,Admitted,Local
Comparative World Literatur BA,2.89,no,Applied,Non-Local
Comparative World Literatur BA,3.53,no,Applied,Non-Local
Comparative World Literatur BA,3.61,no,Applied,Non-Local
Comparative World Literatur BA,3.66,no,Admitted,Non-Local
Comparative World Literatur BA,3.7,no,Applied,Non-Local
Comparative World Literatur BA,3.78,no,Applied,Non-Local
Comparative World Literatur BA,3.95,no,Admitted,Non-Local
Comparative World Literatur BA,3.97,no,Enrolled,Non-Local
Comparative World Literatur BA,4.03,no,Admitted,Non-Local
Comparative World Literatur BA,4.04,no,Admitted,Non-Local
Comparative World Literatur BA,4.08,no,Admitted,Non-Local
Comparative World Literatur BA,4.13,no,Admitted,Local
Comparative World Literatur BA,4.23,no,Admitted,Non-Local
Comparative World Literatur BA,4.25,no,Admitted,Non-Local
Comparative World Literatur BA,4.29,no,Applied,Non-Local
Comparative World Literatur BA,4.3,no,Admitted,Non-Local
Comparative World Literatur BA,4.31,no,Admitted,Non-Local
Comparative World Literatur BA,4.35,no,Admitted,Non-Local
Composition BM,2.06,no,Applied,Non-Local
Composition BM,2.08,no,Applied,Non-Local
Composition BM,2.13,no,Applied,Local
Composition BM,2.26,no,Applied,Non-Local
Composition BM,4.42,no,Admitted,Non-Local
Composition BM,2.33,no,Applied,Non-Local
Composition BM,2.38,no,Applied,Non-Local
Composition BM,2.4,no,Applied,Non-Local
Composition BM,2.45,no,Applied,Non-Local
Composition BM,2.52,no,Applied,Non-Local
Composition BM,2.54,no,Applied,Non-Local
Composition BM,2.55,no,Applied,Non-Local
Composition BM,2.56,no,Applied,Non-Local
Composition BM,2.6,no,Applied,Non-Local
Composition BM,2.71,no,Applied,Non-Local
Composition BM,2.75,no,Applied,Non-Local
Composition BM,2.77,no,Applied,Non-Local
Composition BM,2.77,no,Applied,Non-Local
Composition BM,2.79,no,Applied,Non-Local
Composition BM,2.82,no,Applied,Non-Local
Composition BM,2.96,no,Applied,Non-Local
Composition BM,2.97,no,Applied,Non-Local
Composition BM,3.04,no,Applied,Non-Local
Composition BM,3.05,no,Applied,Non-Local
Composition BM,3.08,no,Applied,Non-Local
Composition BM,3.08,no,Applied,Non-Local
Composition BM,3.14,no,Applied,Non-Local
Composition BM,3.22,no,Applied,Non-Local
Composition BM,3.23,no,Applied,Non-Local
Composition BM,3.25,no,Admitted,Non-Local
Composition BM,3.29,no,Applied,Non-Local
Composition BM,3.36,no,Applied,Non-Local
Composition BM,3.36,no,Applied,Non-Local
Composition BM,3.36,no,Applied,Non-Local
Composition BM,3.41,no,Applied,Non-Local
Composition BM,3.42,no,Applied,Non-Local
Composition BM,3.43,no,Applied,Non-Local
Composition BM,3.44,no,Applied,Non-Local
Composition BM,3.44,no,Applied,Non-Local
Composition BM,3.45,no,Applied,Non-Local
Composition BM,3.48,no,Applied,Non-Local
Composition BM,3.52,no,Applied,Non-Local
Composition BM,3.53,no,Applied,Non-Local
Composition BM,3.54,no,Applied,Non-Local
Composition BM,3.55,no,Applied,Non-Local
Composition BM,3.55,no,Applied,Non-Local
Composition BM,3.57,no,Applied,Non-Local
Composition BM,3.58,no,Applied,Non-Local
Composition BM,3.59,no,Applied,Non-Local
Composition BM,3.59,no,Applied,Non-Local
Composition BM,3.6,no,Admitted,Non-Local
Composition BM,3.63,no,Applied,Non-Local
Composition BM,3.64,no,Applied,Non-Local
Composition BM,3.65,no,Applied,Non-Local
Composition BM,3.65,no,Applied,Non-Local
Composition BM,3.67,no,Applied,Non-Local
Composition BM,3.67,no,Applied,Non-Local
Composition BM,3.7,no,Applied,Non-Local
Composition BM,3.71,no,Applied,Non-Local
Composition BM,3.71,no,Admitted,Non-Local
Composition BM,3.72,no,Applied,Non-Local
Composition BM,3.73,no,Applied,Non-Local
Composition BM,3.75,no,Applied,Non-Local
Composition BM,3.78,no,Applied,Non-Local
Composition BM,3.78,no,Applied,Non-Local
Composition BM,3.79,no,Applied,Non-Local
Composition BM,3.8,no,Applied,Non-Local
Composition BM,3.83,no,Admitted,Local
Composition BM,3.86,no,Admitted,Non-Local
Composition BM,3.86,no,Applied,Non-Local
Composition BM,3.87,no,Applied,Non-Local
Composition BM,3.88,no,Applied,Non-Local
Composition BM,3.89,no,Applied,Non-Local
Composition BM,3.89,no,Applied,Non-Local
Composition BM,3.91,no,Applied,Non-Local
Composition BM,3.92,no,Applied,Non-Local
Composition BM,3.92,no,Enrolled,Non-Local
Composition BM,3.94,no,Applied,Non-Local
Composition BM,3.94,no,Applied,Non-Local
Composition BM,3.95,no,Applied,Non-Local
Composition BM,4,no,Applied,Non-Local
Composition BM,4,no,Applied,Non-Local
Composition BM,4.04,no,Applied,Non-Local
Composition BM,4.05,no,Applied,Non-Local
Composition BM,4.05,no,Applied,Non-Local
Composition BM,4.07,no,Admitted,Non-Local
Composition BM,4.1,no,Applied,Non-Local
Composition BM,4.13,no,Applied,Non-Local
Composition BM,4.15,no,Admitted,Non-Local
Composition BM,4.16,no,Enrolled,Non-Local
Composition BM,4.17,no,Applied,Non-Local
Composition BM,4.21,no,Applied,Non-Local
Composition BM,4.21,no,Applied,Non-Local
Composition BM,4.23,no,Applied,Non-Local
Composition BM,4.25,no,Applied,Non-Local
Composition BM,4.26,no,Applied,Non-Local
Composition BM,4.27,no,Applied,Non-Local
Composition BM,4.29,no,Admitted,Non-Local
Composition BM,4.32,no,Admitted,Non-Local
Dance BA,2.25,no,Applied,Non-Local
Dance BA,4.4,no,Applied,Non-Local
Dance BA,2.32,no,Applied,Non-Local
Dance BA,2.35,no,Applied,Non-Local
Dance BA,2.47,no,Applied,Local
Dance BA,2.5,no,Applied,Non-Local
Dance BA,2.58,no,Applied,Local
Dance BA,2.59,no,Applied,Non-Local
Dance BA,2.61,no,Applied,Non-Local
Dance BA,2.63,no,Applied,Non-Local
Dance BA,2.75,no,Applied,Non-Local
Dance BA,2.83,no,Applied,Non-Local
Dance BA,2.87,no,Applied,Non-Local
Dance BA,2.89,no,Applied,Non-Local
Dance BA,2.89,no,Applied,Non-Local
Dance BA,2.91,no,Applied,Non-Local
Dance BA,2.94,no,Applied,Non-Local
Dance BA,2.95,no,Applied,Non-Local
Dance BA,2.96,no,Applied,Non-Local
Dance BA,3,no,Applied,Non-Local
Dance BA,3.04,no,Applied,Non-Local
Dance BA,3.07,no,Applied,Non-Local
Dance BA,3.08,no,Applied,Non-Local
Dance BA,3.12,no,Applied,Non-Local
Dance BA,3.12,no,Applied,Non-Local
Dance BA,3.16,no,Applied,Non-Local
Dance BA,3.17,no,Applied,Non-Local
Dance BA,3.22,no,Applied,Non-Local
Dance BA,3.23,no,Applied,Non-Local
Dance BA,3.26,no,Applied,Non-Local
Dance BA,3.27,no,Applied,Non-Local
Dance BA,3.28,no,Applied,Non-Local
Dance BA,3.32,no,Enrolled,Non-Local
Dance BA,3.33,no,Enrolled,Non-Local
Dance BA,3.39,no,Admitted,Non-Local
Dance BA,3.4,no,Applied,Non-Local
Dance BA,3.41,no,Applied,Non-Local
Dance BA,3.44,no,Admitted,Non-Local
Dance BA,3.44,no,Applied,Non-Local
Dance BA,3.46,no,Applied,Non-Local
Dance BA,3.5,no,Applied,Non-Local
Dance BA,3.5,no,Admitted,Non-Local
Dance BA,3.5,no,Applied,Non-Local
Dance BA,3.52,no,Applied,Non-Local
Dance BA,3.53,no,Applied,Non-Local
Dance BA,3.54,no,Applied,Non-Local
Dance BA,3.55,no,Enrolled,Non-Local
Dance BA,3.59,no,Applied,Non-Local
Dance BA,3.59,no,Applied,Non-Local
Dance BA,3.61,no,Applied,Non-Local
Dance BA,3.62,no,Applied,Non-Local
Dance BA,3.63,no,Applied,Non-Local
Dance BA,3.63,no,Applied,Non-Local
Dance BA,3.64,no,Applied,Non-Local
Dance BA,3.68,no,Applied,Non-Local
Dance BA,3.7,no,Applied,Non-Local
Dance BA,3.83,no,Enrolled,Non-Local
Dance BA,3.86,no,Applied,Non-Local
Dance BA,3.88,no,Admitted,Non-Local
Dance BA,3.88,no,Applied,Non-Local
Dance BA,3.9,no,Applied,Non-Local
Dance BA,3.94,no,Applied,Non-Local
Dance BA,3.95,no,Admitted,Non-Local
Dance BA,4,no,Enrolled,Non-Local
Dance BA,4,no,Applied,Non-Local
Dance BA,4,no,Admitted,Non-Local
Dance BA,4,no,Applied,Non-Local
Dance BA,4.04,no,Admitted,Non-Local
Dance BA,4.05,no,Applied,Non-Local
Dance BA,4.07,no,Admitted,Non-Local
Dance BA,4.08,no,Admitted,Non-Local
Dance BA,4.09,no,Enrolled,Non-Local
Dance BA,4.1,no,Applied,Non-Local
Dance BA,4.11,no,Applied,Non-Local
Dance BA,4.14,no,Admitted,Non-Local
Dance BA,4.14,no,Admitted,Non-Local
Dance BA,4.14,no,Admitted,Non-Local
Dance BA,4.15,no,Admitted,Non-Local
Dance BA,4.16,no,Applied,Non-Local
Dance BA,4.19,no,Admitted,Non-Local
Dance BA,4.2,no,Admitted,Non-Local
Dance BA,4.21,no,Admitted,Non-Local
Dance BA,4.21,no,Applied,Non-Local
Dance BA,4.21,no,Applied,Non-Local
Dance BA,4.22,no,Applied,Non-Local
Dance BA,4.22,no,Admitted,Non-Local
Dance BA,4.22,no,Applied,Non-Local
Dance BA,4.23,no,Admitted,Non-Local
Dance BA,4.27,no,Applied,Non-Local
Dance BA,4.28,no,Admitted,Non-Local
Dance BA,4.31,no,Applied,Non-Local
Dance BA,4.31,no,Admitted,Non-Local
Dance BA,4.32,no,Admitted,Non-Local
Dance Science BA,2.77,no,Applied,Non-Local
Dance Science BA,2.88,no,Applied,Non-Local
Dance Science BA,3,no,Admitted,Non-Local
Dance Science BA,3.58,no,Applied,Non-Local
Dance Science BA,3.65,no,Admitted,Non-Local
Dance Science BA,4.1,no,Applied,Non-Local
Dance Science BA,4.26,no,Applied,Non-Local
Engl Rhetoric & Composition BA,2.18,no,Applied,Non-Local
Engl Rhetoric & Composition BA,4.39,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.41,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,2.56,no,Applied,Non-Local
Engl Rhetoric & Composition BA,2.64,no,Applied,Non-Local
Engl Rhetoric & Composition BA,2.94,no,Applied,Non-Local
Engl Rhetoric & Composition BA,2.95,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.04,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.2,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.35,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.69,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.73,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.75,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.79,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.81,no,Admitted,Local
Engl Rhetoric & Composition BA,3.86,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.89,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,3.92,no,Applied,Non-Local
Engl Rhetoric & Composition BA,3.95,no,Applied,Non-Local
Engl Rhetoric & Composition BA,4,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.06,no,Applied,Non-Local
Engl Rhetoric & Composition BA,4.06,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.08,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.09,no,Applied,Non-Local
Engl Rhetoric & Composition BA,4.11,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.12,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.13,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.13,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.18,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.18,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.18,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.19,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.19,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.19,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.2,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.21,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.25,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.26,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.26,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.26,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.27,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.29,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.29,no,Admitted,Local
Engl Rhetoric & Composition BA,4.29,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.33,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.33,no,Admitted,Non-Local
Engl Rhetoric & Composition BA,4.35,no,Admitted,Non-Local
English Creative Writing BA,1.63,no,Applied,Non-Local
English Creative Writing BA,1.86,no,Applied,Non-Local
English Creative Writing BA,2,no,Applied,Non-Local
English Creative Writing BA,2,no,Applied,Non-Local
English Creative Writing BA,2.06,no,Applied,Non-Local
English Creative Writing BA,2.17,no,Applied,Non-Local
English Creative Writing BA,2.27,no,Applied,Non-Local
English Creative Writing BA,2.3,no,Applied,Non-Local
English Creative Writing BA,2.31,no,Applied,Non-Local
English Creative Writing BA,4.38,no,Admitted,Non-Local
English Creative Writing BA,4.4,no,Admitted,Non-Local
English Creative Writing BA,4.4,no,Admitted,Non-Local
English Creative Writing BA,4.4,no,Admitted,Non-Local
English Creative Writing BA,4.4,no,Admitted,Non-Local
English Creative Writing BA,2.47,no,Applied,Non-Local
English Creative Writing BA,2.47,no,Applied,Non-Local
English Creative Writing BA,2.48,no,Applied,Non-Local
English Creative Writing BA,2.52,no,Applied,Non-Local
English Creative Writing BA,2.52,no,Applied,Non-Local
English Creative Writing BA,2.53,no,Applied,Non-Local
English Creative Writing BA,2.54,no,Applied,Local
English Creative Writing BA,2.57,no,Applied,Non-Local
English Creative Writing BA,2.58,no,Applied,Non-Local
English Creative Writing BA,2.63,no,Applied,Non-Local
English Creative Writing BA,2.63,no,Applied,Non-Local
English Creative Writing BA,2.68,no,Applied,Local
English Creative Writing BA,2.7,no,Applied,Non-Local
English Creative Writing BA,2.7,no,Applied,Non-Local
English Creative Writing BA,2.7,no,Applied,Non-Local
English Creative Writing BA,2.7,no,Applied,Non-Local
English Creative Writing BA,2.71,no,Applied,Non-Local
English Creative Writing BA,2.73,no,Applied,Non-Local
English Creative Writing BA,2.75,no,Admitted,Local
English Creative Writing BA,2.75,no,Applied,Local
English Creative Writing BA,2.77,no,Applied,Non-Local
English Creative Writing BA,2.78,no,Applied,Non-Local
English Creative Writing BA,2.78,no,Applied,Non-Local
English Creative Writing BA,2.81,no,Applied,Non-Local
English Creative Writing BA,2.81,no,Applied,Non-Local
English Creative Writing BA,2.83,no,Admitted,Non-Local
English Creative Writing BA,2.88,no,Applied,Non-Local
English Creative Writing BA,2.88,no,Applied,Non-Local
English Creative Writing BA,2.88,no,Applied,Non-Local
English Creative Writing BA,2.89,no,Applied,Non-Local
English Creative Writing BA,2.9,no,Applied,Non-Local
English Creative Writing BA,2.91,no,Applied,Non-Local
English Creative Writing BA,2.93,no,Applied,Non-Local
English Creative Writing BA,2.93,no,Applied,Non-Local
English Creative Writing BA,2.94,no,Admitted,Non-Local
English Creative Writing BA,2.95,no,Applied,Non-Local
English Creative Writing BA,2.95,no,Applied,Non-Local
English Creative Writing BA,2.95,no,Applied,Non-Local
English Creative Writing BA,2.95,no,Applied,Non-Local
English Creative Writing BA,2.96,no,Applied,Non-Local
English Creative Writing BA,2.96,no,Applied,Local
English Creative Writing BA,2.96,no,Applied,Local
English Creative Writing BA,3,no,Applied,Non-Local
English Creative Writing BA,3,no,Applied,Non-Local
English Creative Writing BA,3,no,Applied,Non-Local
English Creative Writing BA,3.03,no,Applied,Non-Local
English Creative Writing BA,3.04,no,Applied,Non-Local
English Creative Writing BA,3.04,no,Applied,Non-Local
English Creative Writing BA,3.06,no,Applied,Non-Local
English Creative Writing BA,3.08,no,Applied,Non-Local
English Creative Writing BA,3.09,no,Applied,Non-Local
English Creative Writing BA,3.1,no,Applied,Non-Local
English Creative Writing BA,3.1,no,Applied,Non-Local
English Creative Writing BA,3.1,no,Applied,Non-Local
English Creative Writing BA,3.11,no,Applied,Non-Local
English Creative Writing BA,3.13,no,Admitted,Non-Local
English Creative Writing BA,3.13,no,Applied,Non-Local
English Creative Writing BA,3.14,no,Applied,Non-Local
English Creative Writing BA,3.14,no,Admitted,Local
English Creative Writing BA,3.14,no,Applied,Non-Local
English Creative Writing BA,3.14,no,Applied,Non-Local
English Creative Writing BA,3.15,no,Applied,Non-Local
English Creative Writing BA,3.15,no,Applied,Non-Local
English Creative Writing BA,3.16,no,Applied,Non-Local
English Creative Writing BA,3.16,no,Applied,Non-Local
English Creative Writing BA,3.17,no,Applied,Non-Local
English Creative Writing BA,3.17,no,Admitted,Non-Local
English Creative Writing BA,3.18,no,Applied,Non-Local
English Creative Writing BA,3.18,no,Applied,Non-Local
English Creative Writing BA,3.19,no,Applied,Non-Local
English Creative Writing BA,3.2,no,Applied,Non-Local
English Creative Writing BA,3.2,no,Applied,Non-Local
English Creative Writing BA,3.2,no,Applied,Non-Local
English Creative Writing BA,3.21,no,Applied,Non-Local
English Creative Writing BA,3.21,no,Applied,Non-Local
English Creative Writing BA,3.22,no,Applied,Non-Local
English Creative Writing BA,3.22,no,Enrolled,Non-Local
English Creative Writing BA,3.23,no,Applied,Non-Local
English Creative Writing BA,3.23,no,Applied,Non-Local
English Creative Writing BA,3.24,no,Applied,Non-Local
English Creative Writing BA,3.24,no,Applied,Non-Local
English Creative Writing BA,3.25,no,Applied,Non-Local
English Creative Writing BA,3.26,no,Applied,Non-Local
English Creative Writing BA,3.26,no,Applied,Non-Local
English Creative Writing BA,3.27,no,Applied,Non-Local
English Creative Writing BA,3.28,no,Applied,Non-Local
English Creative Writing BA,3.28,no,Applied,Non-Local
English Creative Writing BA,3.28,no,Applied,Non-Local
English Creative Writing BA,3.28,no,Applied,Non-Local
English Creative Writing BA,3.29,no,Applied,Non-Local
English Creative Writing BA,3.29,no,Applied,Non-Local
English Creative Writing BA,3.3,no,Applied,Non-Local
English Creative Writing BA,3.3,no,Applied,Non-Local
English Creative Writing BA,3.33,no,Applied,Non-Local
English Creative Writing BA,3.33,no,Applied,Non-Local
English Creative Writing BA,3.35,no,Applied,Non-Local
English Creative Writing BA,3.36,no,Applied,Non-Local
English Creative Writing BA,3.37,no,Enrolled,Non-Local
English Creative Writing BA,3.37,no,Applied,Non-Local
English Creative Writing BA,3.38,no,Applied,Non-Local
English Creative Writing BA,3.39,no,Admitted,Local
English Creative Writing BA,3.4,no,Applied,Non-Local
English Creative Writing BA,3.41,no,Applied,Non-Local
English Creative Writing BA,3.41,no,Applied,Non-Local
English Creative Writing BA,3.41,no,Applied,Non-Local
English Creative Writing BA,3.42,no,Applied,Non-Local
