"","province","year","quarter","pop_dens","literacy","in_migration","pop","urban_rural_ratio","cases","incidence","year_quarter","diff"
"662","kien giang",2011,"2",266.91,92.6,7.3,1694450,0.373169526001442,608,35.8818495677063,2011-04-01,0.149338374291115
"663","kien giang",2011,"3",266.91,92.6,7.3,1694450,0.373169526001442,553,32.6359585706276,2011-07-01,-0.0904605263157894
"664","kien giang",2011,"4",266.91,92.6,7.3,1694450,0.373169526001442,564,33.2851367700434,2011-10-01,0.0198915009041593
"665","kien giang",2012,"1",267.49,92.3,4.4,1698150,0.375911521633447,551,32.4470747578247,2012-01-01,-0.0251782655426233
"666","kien giang",2012,"2",267.49,92.3,4.4,1698150,0.375911521633447,595,35.0381297294114,2012-04-01,0.0798548094373864
"667","kien giang",2012,"3",267.49,92.3,4.4,1698150,0.375911521633447,526,30.9748844330595,2012-07-01,-0.115966386554622
"668","kien giang",2012,"4",267.49,92.3,4.4,1698150,0.375911521633447,533,31.3870977239938,2012-10-01,0.0133079847908745
"669","kien giang",2013,"1",267.95,91.7,4.1,1701110,0.378667293415891,472,27.7465889918935,2013-01-01,-0.115987427831445
"670","kien giang",2013,"2",267.95,91.7,4.1,1701110,0.378667293415891,529,31.0973423235417,2013-04-01,0.120762711864407
"671","kien giang",2013,"3",267.95,91.7,4.1,1701110,0.378667293415891,543,31.9203343699114,2013-07-01,0.0264650283553875
"672","kien giang",2013,"4",267.95,91.7,4.1,1701110,0.378667293415891,537,31.5676234928958,2013-10-01,-0.0110497237569061
"673","kien giang",2014,"1",268.32,91.9,3,1703400,0.38145249584364,519,30.4684748150757,2014-01-01,-0.0348188604716299
"674","kien giang",2014,"2",268.32,91.9,3,1703400,0.38145249584364,567,33.2863684395914,2014-04-01,0.092485549132948
"675","kien giang",2014,"3",268.32,91.9,3,1703400,0.38145249584364,570,33.4624867911236,2014-07-01,0.00529100529100535
"676","kien giang",2014,"4",268.32,91.9,3,1703400,0.38145249584364,549,32.229658330398,2014-10-01,-0.0368421052631581
"677","kien giang",2015,"1",268.63,91.3,2,1705400,0.384253246753247,525,30.7845666705758,2015-01-01,-0.0448373248331721
"678","kien giang",2015,"2",268.63,91.3,2,1705400,0.384253246753247,598,35.0650873695321,2015-04-01,0.139047619047619
"679","kien giang",2015,"3",268.63,91.3,2,1705400,0.384253246753247,604,35.4169109886244,2015-07-01,0.0100334448160537
"680","kien giang",2015,"4",268.63,91.3,2,1705400,0.384253246753247,553,32.4264102263399,2015-10-01,-0.0844370860927153
"681","kon tum",2011,"1",46.61,88.2,8.8,451610,0.497033181953791,46,10.1857797657271,2011-01-01,0
"682","kon tum",2011,"2",46.61,88.2,8.8,451610,0.497033181953791,61,13.5072296893337,2011-04-01,0.326086956521739
"683","kon tum",2011,"3",46.61,88.2,8.8,451610,0.497033181953791,66,14.6143796638693,2011-07-01,0.0819672131147541
"684","kon tum",2011,"4",46.61,88.2,8.8,451610,0.497033181953791,68,15.0572396536835,2011-10-01,0.0303030303030303
"685","kon tum",2012,"1",47.75,87.6,11.8,462710,0.493528291533521,60,12.9670852153617,2012-01-01,-0.138813918513311
"686","kon tum",2012,"2",47.75,87.6,11.8,462710,0.493528291533521,82,17.721683127661,2012-04-01,0.366666666666666
"687","kon tum",2012,"3",47.75,87.6,11.8,462710,0.493528291533521,69,14.9121479976659,2012-07-01,-0.158536585365854
"688","kon tum",2012,"4",47.75,87.6,11.8,462710,0.493528291533521,59,12.750967128439,2012-10-01,-0.144927536231884
"689","kon tum",2013,"1",48.84,88.2,13.3,473250,0.490081863979849,56,11.8330692023244,2013-01-01,-0.0719865337953388
"690","kon tum",2013,"2",48.84,88.2,13.3,473250,0.490081863979849,59,12.4669836238774,2013-04-01,0.0535714285714285
"691","kon tum",2013,"3",48.84,88.2,13.3,473250,0.490081863979849,65,13.7348124669836,2013-07-01,0.101694915254237
"692","kon tum",2013,"4",48.84,88.2,13.3,473250,0.490081863979849,65,13.7348124669836,2013-10-01,0
"693","kon tum",2014,"1",49.97,86.8,6.7,484220,0.486629210033465,72,14.8692742968072,2014-01-01,0.0825975478406192
"694","kon tum",2014,"2",49.97,86.8,6.7,484220,0.486629210033465,83,17.1409689810417,2014-04-01,0.152777777777778
"695","kon tum",2014,"3",49.97,86.8,6.7,484220,0.486629210033465,74,15.2823096939408,2014-07-01,-0.108433734939759
"696","kon tum",2014,"4",49.97,86.8,6.7,484220,0.486629210033465,56,11.564991119739,2014-10-01,-0.243243243243243
"697","kon tum",2015,"1",51.18,87.9,3.9,495900,0.483398145378403,50,10.082677959266,2015-01-01,-0.128172442600755
"698","kon tum",2015,"2",51.18,87.9,3.9,495900,0.483398145378403,70,14.1157491429724,2015-04-01,0.4
"699","kon tum",2015,"3",51.18,87.9,3.9,495900,0.483398145378403,79,15.9306311756403,2015-07-01,0.128571428571429
"700","kon tum",2015,"4",51.18,87.9,3.9,495900,0.483398145378403,88,17.7455132083081,2015-10-01,0.113924050632911
"701","lai chau",2011,"1",43.32,61.7,3.5,392880,0.171796707229778,23,5.85420484626349,2011-01-01,0
"702","lai chau",2011,"2",43.32,61.7,3.5,392880,0.171796707229778,33,8.39951130116066,2011-04-01,0.434782608695652
"703","lai chau",2011,"3",43.32,61.7,3.5,392880,0.171796707229778,38,9.67216452860924,2011-07-01,0.151515151515151
"704","lai chau",2011,"4",43.32,61.7,3.5,392880,0.171796707229778,40,10.1812258195887,2011-10-01,0.0526315789473686
"705","lai chau",2012,"1",44.43,65.8,3.9,402950,0.171804117715482,24,5.95607395458494,2012-01-01,-0.414994416180668
"706","lai chau",2012,"2",44.43,65.8,3.9,402950,0.171804117715482,35,8.6859411837697,2012-04-01,0.458333333333333
"707","lai chau",2012,"3",44.43,65.8,3.9,402950,0.171804117715482,47,11.6639781610622,2012-07-01,0.342857142857143
"708","lai chau",2012,"4",44.43,65.8,3.9,402950,0.171804117715482,35,8.6859411837697,2012-10-01,-0.25531914893617
"709","lai chau",2013,"1",45.71,64.3,5,414550,0.171801684662785,34,8.2016644554336,2013-01-01,-0.055754087909437
"710","lai chau",2013,"2",45.71,64.3,5,414550,0.171801684662785,38,9.16656615607285,2013-04-01,0.117647058823529
"711","lai chau",2013,"3",45.71,64.3,5,414550,0.171801684662785,38,9.16656615607285,2013-07-01,0
"712","lai chau",2013,"4",45.71,64.3,5,414550,0.171801684662785,42,10.1314678567121,2013-10-01,0.105263157894737
"713","lai chau",2014,"1",46.47,66.6,3.8,421460,0.171796368893708,33,7.82992454799981,2014-01-01,-0.227167804434924
"714","lai chau",2014,"2",46.47,66.6,3.8,421460,0.171796368893708,41,9.72808807478764,2014-04-01,0.242424242424242
"715","lai chau",2014,"3",46.47,66.6,3.8,421460,0.171796368893708,52,12.3380629241209,2014-07-01,0.268292682926829
"716","lai chau",2014,"4",46.47,66.6,3.8,421460,0.171796368893708,52,12.3380629241209,2014-10-01,0
"717","lai chau",2015,"1",47.18,59.2,1.6,427900,0.171686746987952,29,6.77728441224585,2015-01-01,-0.450701098387474
"718","lai chau",2015,"2",47.18,59.2,1.6,427900,0.171686746987952,42,9.81537742463192,2015-04-01,0.448275862068966
"719","lai chau",2015,"3",47.18,59.2,1.6,427900,0.171686746987952,66,15.4241645244216,2015-07-01,0.571428571428571
"720","lai chau",2015,"4",47.18,59.2,1.6,427900,0.171686746987952,46,10.7501752745969,2015-10-01,-0.303030303030303
"721","lam dong",2011,"1",124.54,94.1,9.2,1217240,0.61641325277206,128,10.5155926522296,2011-01-01,0
"722","lam dong",2011,"2",124.54,94.1,9.2,1217240,0.61641325277206,129,10.5977457198252,2011-04-01,0.0078125000000001
"723","lam dong",2011,"3",124.54,94.1,9.2,1217240,0.61641325277206,112,9.20114357070093,2011-07-01,-0.131782945736434
"724","lam dong",2011,"4",124.54,94.1,9.2,1217240,0.61641325277206,107,8.79037823272321,2011-10-01,-0.0446428571428571
"725","lam dong",2012,"1",125.72,93.6,6.8,1228710,0.619899539887411,112,9.11525095425283,2012-01-01,0.0369577636967028
"726","lam dong",2012,"2",125.72,93.6,6.8,1228710,0.619899539887411,121,9.84772647736244,2012-04-01,0.0803571428571428
"727","lam dong",2012,"3",125.72,93.6,6.8,1228710,0.619899539887411,120,9.76634030812804,2012-07-01,-0.00826446280991741
"728","lam dong",2012,"4",125.72,93.6,6.8,1228710,0.619899539887411,88,7.16198289262723,2012-10-01,-0.266666666666667
"729","lam dong",2013,"1",126.86,94.3,8,1239860,0.623405871107969,109,8.79131514848451,2013-01-01,0.227497367738
"730","lam dong",2013,"2",126.86,94.3,8,1239860,0.623405871107969,125,10.0817834271611,2013-04-01,0.146788990825688
"731","lam dong",2013,"3",126.86,94.3,8,1239860,0.623405871107969,132,10.6463632990822,2013-07-01,0.0559999999999999
"732","lam dong",2013,"4",126.86,94.3,8,1239860,0.623405871107969,140,11.2915974384205,2013-10-01,0.0606060606060607
"733","lam dong",2014,"1",128.01,94,6,1251070,0.637997852784833,119,9.51185784968067,2014-01-01,-0.157616280463923
"734","lam dong",2014,"2",128.01,94,6,1251070,0.637997852784833,132,10.5509683710744,2014-04-01,0.109243697478992
"735","lam dong",2014,"3",128.01,94,6,1251070,0.637997852784833,130,10.3911052139369,2014-07-01,-0.0151515151515151
"736","lam dong",2014,"4",128.01,94,6,1251070,0.637997852784833,111,8.87240522113071,2014-10-01,-0.146153846153846
"737","lam dong",2015,"1",129.06,92.6,3.9,1261400,0.638264709702559,155,12.2879340415411,2015-01-01,0.384960868590169
"738","lam dong",2015,"2",129.06,92.6,3.9,1261400,0.638264709702559,133,10.5438401775805,2015-04-01,-0.141935483870968
"739","lam dong",2015,"3",129.06,92.6,3.9,1261400,0.638264709702559,144,11.4158871095608,2015-07-01,0.0827067669172934
"740","lam dong",2015,"4",129.06,92.6,3.9,1261400,0.638264709702559,105,8.32408435072142,2015-10-01,-0.270833333333333
"741","lang son",2011,"1",89.04,94.7,6.2,740910,0.241180018092271,124,16.7361757838334,2011-01-01,0
"742","lang son",2011,"2",89.04,94.7,6.2,740910,0.241180018092271,185,24.969294516203,2011-04-01,0.491935483870968
"743","lang son",2011,"3",89.04,94.7,6.2,740910,0.241180018092271,192,25.9140786330324,2011-07-01,0.037837837837838
"744","lang son",2011,"4",89.04,94.7,6.2,740910,0.241180018092271,119,16.0613299860982,2011-10-01,-0.380208333333333
"745","lang son",2012,"1",89.55,96.2,3.5,745130,0.243147199652981,109,14.6283198904889,2012-01-01,-0.089221135288896
"746","lang son",2012,"2",89.55,96.2,3.5,745130,0.243147199652981,217,29.1224350113403,2012-04-01,0.990825688073394
"747","lang son",2012,"3",89.55,96.2,3.5,745130,0.243147199652981,184,24.6936776133024,2012-07-01,-0.152073732718894
"748","lang son",2012,"4",89.55,96.2,3.5,745130,0.243147199652981,88,11.8100197281011,2012-10-01,-0.521739130434783
"749","lang son",2013,"1",90.01,96.6,6.1,748940,0.245141232605696,121,16.156167383235,2013-01-01,0.368005113894304
"750","lang son",2013,"2",90.01,96.6,6.1,748940,0.245141232605696,168,22.4317034742436,2013-04-01,0.388429752066116
"751","lang son",2013,"3",90.01,96.6,6.1,748940,0.245141232605696,173,23.0993136966913,2013-07-01,0.0297619047619048
"752","lang son",2013,"4",90.01,96.6,6.1,748940,0.245141232605696,177,23.6334018746495,2013-10-01,0.0231213872832369
"753","lang son",2014,"1",90.45,95.1,2,752590,0.247162150965283,139,18.4695518144009,2014-01-01,-0.218497958425003
"754","lang son",2014,"2",90.45,95.1,2,752590,0.247162150965283,173,22.9872839128875,2014-04-01,0.244604316546762
"755","lang son",2014,"3",90.45,95.1,2,752590,0.247162150965283,173,22.9872839128875,2014-07-01,0
"756","lang son",2014,"4",90.45,95.1,2,752590,0.247162150965283,183,24.3160286477365,2014-10-01,0.0578034682080925
"757","lang son",2015,"1",91.07,96.7,2.4,757800,0.249258160237389,97,12.8002111375033,2015-01-01,-0.473589568307453
"758","lang son",2015,"2",91.07,96.7,2.4,757800,0.249258160237389,180,23.7529691211401,2015-04-01,0.855670103092784
"759","lang son",2015,"3",91.07,96.7,2.4,757800,0.249258160237389,200,26.3921879123779,2015-07-01,0.111111111111111
"760","lang son",2015,"4",91.07,96.7,2.4,757800,0.249258160237389,168,22.1694378463975,2015-10-01,-0.16
"761","lao cai",2011,"1",99.96,78.4,3.4,638150,0.290318667098027,44,6.89493065893599,2011-01-01,0
"762","lao cai",2011,"2",99.96,78.4,3.4,638150,0.290318667098027,66,10.342395988404,2011-04-01,0.5
"763","lao cai",2011,"3",99.96,78.4,3.4,638150,0.290318667098027,64,10.0289900493614,2011-07-01,-0.0303030303030303
"764","lao cai",2011,"4",99.96,78.4,3.4,638150,0.290318667098027,57,8.93206926271253,2011-10-01,-0.109375
"765","lao cai",2012,"1",101.74,80.4,2.9,649510,0.291817494729305,51,7.85207310126095,2012-01-01,-0.120912201829881
"766","lao cai",2012,"2",101.74,80.4,2.9,649510,0.291817494729305,55,8.46792197194808,2012-04-01,0.0784313725490195
"767","lao cai",2012,"3",101.74,80.4,2.9,649510,0.291817494729305,54,8.3139597542763,2012-07-01,-0.0181818181818181
"768","lao cai",2012,"4",101.74,80.4,2.9,649510,0.291817494729305,57,8.77584640729165,2012-10-01,0.0555555555555556
"769","lao cai",2013,"1",103.54,80.7,4.4,661000,0.295164197821146,53,8.01815431164902,2013-01-01,-0.086338349656289
"770","lao cai",2013,"2",103.54,80.7,4.4,661000,0.295164197821146,67,10.1361573373676,2013-04-01,0.264150943396226
"771","lao cai",2013,"3",103.54,80.7,4.4,661000,0.295164197821146,77,11.6490166414523,2013-07-01,0.149253731343284
"772","lao cai",2013,"4",103.54,80.7,4.4,661000,0.295164197821146,45,6.80786686838124,2013-10-01,-0.415584415584416
"773","lao cai",2014,"1",105.36,78.5,2,672640,0.296680417935767,47,6.98739295908658,2014-01-01,0.0263703879902738
"774","lao cai",2014,"2",105.36,78.5,2,672640,0.296680417935767,73,10.8527592768792,2014-04-01,0.553191489361702
"775","lao cai",2014,"3",105.36,78.5,2,672640,0.296680417935767,54,8.02806850618459,2014-07-01,-0.26027397260274
"776","lao cai",2014,"4",105.36,78.5,2,672640,0.296680417935767,60,8.92007611798287,2014-10-01,0.111111111111111
"777","lao cai",2015,"1",107.22,83.3,1.9,684500,0.298179059180577,58,8.47333820306793,2015-01-01,-0.050082298514731
"778","lao cai",2015,"2",107.22,83.3,1.9,684500,0.298179059180577,83,12.1256391526662,2015-04-01,0.431034482758621
"779","lao cai",2015,"3",107.22,83.3,1.9,684500,0.298179059180577,54,7.88897005113221,2015-07-01,-0.349397590361446
"780","lao cai",2015,"4",107.22,83.3,1.9,684500,0.298179059180577,44,6.42804967129291,2015-10-01,-0.185185185185185
"781","long an",2011,"1",334.81,95.2,3.8,1504080,0.207756855502469,407,27.0597308653795,2011-01-01,0
"782","long an",2011,"2",334.81,95.2,3.8,1504080,0.207756855502469,436,28.9878197968193,2011-04-01,0.0712530712530714
"783","long an",2011,"3",334.81,95.2,3.8,1504080,0.207756855502469,385,25.5970427104941,2011-07-01,-0.11697247706422
"784","long an",2011,"4",334.81,95.2,3.8,1504080,0.207756855502469,376,24.9986702834956,2011-10-01,-0.0233766233766233
"785","long an",2012,"1",344.97,95,4.7,1549760,0.205654227055959,431,27.8107577947553,2012-01-01,0.112489483615308
"786","long an",2012,"2",344.97,95,4.7,1549760,0.205654227055959,429,27.6817055544084,2012-04-01,-0.00464037122969844
"787","long an",2012,"3",344.97,95,4.7,1549760,0.205654227055959,399,25.745921949205,2012-07-01,-0.0699300699300699
"788","long an",2012,"4",344.97,95,4.7,1549760,0.205654227055959,443,28.5850712368367,2012-10-01,0.110275689223058
"789","long an",2013,"1",353.49,95.2,4.7,1587850,0.203573161118186,372,23.427905658595,2013-01-01,-0.180414648454535
"790","long an",2013,"2",353.49,95.2,4.7,1587850,0.203573161118186,454,28.5921214220487,2013-04-01,0.220430107526882
"791","long an",2013,"3",353.49,95.2,4.7,1587850,0.203573161118186,423,26.6397959504991,2013-07-01,-0.0682819383259911
"792","long an",2013,"4",353.49,95.2,4.7,1587850,0.203573161118186,401,25.2542746481091,2013-10-01,-0.0520094562647754
"793","long an",2014,"1",358.55,95.6,6.2,1611700,0.201514846539783,393,24.3841906061922,2014-01-01,-0.0344529412957028
"794","long an",2014,"2",358.55,95.6,6.2,1611700,0.201514846539783,435,26.9901346404418,2014-04-01,0.106870229007634
"795","long an",2014,"3",358.55,95.6,6.2,1611700,0.201514846539783,427,26.4937643482038,2014-07-01,-0.0183908045977011
"796","long an",2014,"4",358.55,95.6,6.2,1611700,0.201514846539783,441,27.3624123596203,2014-10-01,0.0327868852459015
"797","long an",2015,"1",361.78,95.2,4.5,1626200,0.199513202537247,370,22.7524289755258,2015-01-01,-0.168478689799209
"798","long an",2015,"2",361.78,95.2,4.5,1626200,0.199513202537247,414,25.4581232320748,2015-04-01,0.118918918918919
"799","long an",2015,"3",361.78,95.2,4.5,1626200,0.199513202537247,446,27.4259008732013,2015-07-01,0.0772946859903382
"800","long an",2015,"4",361.78,95.2,4.5,1626200,0.199513202537247,417,25.6426023859304,2015-10-01,-0.0650224215246637
"801","nam dinh",2011,"1",1100.16,97.1,6.1,1816810,0.213796098343132,317,17.448164640221,2011-01-01,0
"802","nam dinh",2011,"2",1100.16,97.1,6.1,1816810,0.213796098343132,430,23.6678573984071,2011-04-01,0.356466876971609
"803","nam dinh",2011,"3",1100.16,97.1,6.1,1816810,0.213796098343132,367,20.2002410818963,2011-07-01,-0.146511627906977
"804","nam dinh",2011,"4",1100.16,97.1,6.1,1816810,0.213796098343132,333,18.3288291015571,2011-10-01,-0.0926430517711171
"805","nam dinh",2012,"1",1096.15,98.2,2.3,1811500,0.213995630553955,305,16.8368755175269,2012-01-01,-0.081399285015073
"806","nam dinh",2012,"2",1096.15,98.2,2.3,1811500,0.213995630553955,423,23.3508142423406,2012-04-01,0.386885245901639
"807","nam dinh",2012,"3",1096.15,98.2,2.3,1811500,0.213995630553955,401,22.1363510902567,2012-07-01,-0.0520094562647754
"808","nam dinh",2012,"4",1096.15,98.2,2.3,1811500,0.213995630553955,296,16.3400496825835,2012-10-01,-0.261845386533666
"809","nam dinh",2013,"1",1092.94,98.6,3.5,1806410,0.214205534606414,287,15.8878659883415,2013-01-01,-0.0276733365580859
"810","nam dinh",2013,"2",1092.94,98.6,3.5,1806410,0.214205534606414,418,23.1398187565392,2013-04-01,0.456445993031359
"811","nam dinh",2013,"3",1092.94,98.6,3.5,1806410,0.214205534606414,393,21.7558583045931,2013-07-01,-0.0598086124401915
"812","nam dinh",2013,"4",1092.94,98.6,3.5,1806410,0.214205534606414,356,19.7075968357128,2013-10-01,-0.0941475826972009
"813","nam dinh",2014,"1",1089.73,97.6,4.6,1801540,0.214417645234789,272,15.0981937675544,2014-01-01,-0.233889657200899
"814","nam dinh",2014,"2",1089.73,97.6,4.6,1801540,0.214417645234789,400,22.2032261287565,2014-04-01,0.470588235294118
"815","nam dinh",2014,"3",1089.73,97.6,4.6,1801540,0.214417645234789,380,21.0930648223187,2014-07-01,-0.0499999999999999
"816","nam dinh",2014,"4",1089.73,97.6,4.6,1801540,0.214417645234789,344,19.0947744707306,2014-10-01,-0.0947368421052631
"817","nam dinh",2015,"1",1086.92,98,0.6,1796900,0.214614032715966,279,15.5267404975235,2015-01-01,-0.186859183839869
"818","nam dinh",2015,"2",1086.92,98,0.6,1796900,0.214614032715966,422,23.4848906449997,2015-04-01,0.512544802867384
"819","nam dinh",2015,"3",1086.92,98,0.6,1796900,0.214614032715966,382,21.2588346596917,2015-07-01,-0.09478672985782
"820","nam dinh",2015,"4",1086.92,98,0.6,1796900,0.214614032715966,336,18.6988702765875,2015-10-01,-0.120418848167539
"821","nghe an",2011,"1",181.65,95.5,4.8,2996140,0.153532817938214,405,13.5173923781933,2011-01-01,0
"822","nghe an",2011,"2",181.65,95.5,4.8,2996140,0.153532817938214,559,18.6573391096544,2011-04-01,0.380246913580247
"823","nghe an",2011,"3",181.65,95.5,4.8,2996140,0.153532817938214,530,17.6894270628208,2011-07-01,-0.0518783542039356
"824","nghe an",2011,"4",181.65,95.5,4.8,2996140,0.153532817938214,334,11.1476766773248,2011-10-01,-0.369811320754717
"825","nghe an",2012,"1",184.1,95.7,1,3035990,0.15532207182352,414,13.6364085520703,2012-01-01,0.223251171233533
"826","nghe an",2012,"2",184.1,95.7,1,3035990,0.15532207182352,534,17.5889907410762,2012-04-01,0.289855072463768
"827","nghe an",2012,"3",184.1,95.7,1,3035990,0.15532207182352,505,16.6337833787331,2012-07-01,-0.054307116104869
"828","nghe an",2012,"4",184.1,95.7,1,3035990,0.15532207182352,385,12.6812011897272,2012-10-01,-0.237623762376238
"829","nghe an",2013,"1",186.53,95.8,6.8,3076380,0.17362260897431,463,15.0501563525962,2013-01-01,0.186808420387497
"830","nghe an",2013,"2",186.53,95.8,6.8,3076380,0.17362260897431,501,16.2853743685761,2013-04-01,0.0820734341252701
"831","nghe an",2013,"3",186.53,95.8,6.8,3076380,0.17362260897431,514,16.7079489529902,2013-07-01,0.0259481037924152
"832","nghe an",2013,"4",186.53,95.8,6.8,3076380,0.17362260897431,415,13.4898809639901,2013-10-01,-0.192607003891051
